id,sex,year,week,date,sample_county,north,east,survey_county,m_north,m_east
BI080323,Hona,2017,36,2017-09-04,Gävleborgs län,6872597,534984,Gävleborgs län,6873740.153846154,531521.2307692308
BI409240,Hona,2017,35,2017-09-01,Dalarnas län,6824161,470158,Dalarnas län,6822660.5,468036.75
BI407267,Hane,2017,36,2017-09-04,Gävleborgs län,6876617,540247,Gävleborgs län,6881217,540163.625
BI409234,Hane,2017,35,2017-09-03,Gävleborgs län,6741524,611761,Gävleborgs län,6735035.769230769,610394.2307692308
BI040654,Hona,2017,34,2017-08-27,Dalarnas län,6756944,530659,Dalarnas län,6753916.333333333,529780.8333333334
BI409177,Hona,2017,35,2017-08-30,Gävleborgs län,6870926,506994,Gävleborgs län,6862267.5,506287.3333333333
BI080006,Hona,2017,35,2017-09-03,Dalarnas län,6762219,522547,Dalarnas län,6762849.75,523541.75
BI080339,Hona,2017,36,2017-09-04,Gävleborgs län,6836167,530448,Gävleborgs län,6836057,528145.6666666666
BI409157,Hane,2017,36,2017-09-04,Gävleborgs län,6725664,584319,Gävleborgs län,6725664,584319
BI409240,Hona,2017,35,2017-09-02,Dalarnas län,6823341,463332,Dalarnas län,6822660.5,468036.75
BI080338,Hona,2017,36,2017-09-04,Gävleborgs län,6762401,580732,Gävleborgs län,6762596.285714285,583935.2857142857
BI409025,Hona,2017,35,2017-09-03,Dalarnas län,6785623,526150,Dalarnas län,6788954.333333333,526332.3333333334
BI080134,Hona,2017,34,2017-08-24,Dalarnas län,6752020,535734,Dalarnas län,6761695.375,532494.5
BI080006,Hona,2017,35,2017-09-03,Dalarnas län,6763023,524127,Dalarnas län,6762849.75,523541.75
BI410838,Hane,2017,36,2017-09-05,Dalarnas län,6804069,500761,Dalarnas län,6803612.333333333,498932.6666666667
BI406762,Hane,2017,35,2017-09-02,Dalarnas län,6719597,442731,Dalarnas län,6726204,444681
BI080359,Hona,2017,36,2017-09-04,Gävleborgs län,6839328,503838,Gävleborgs län,6839328,503838
BI406574,Hane,2017,36,2017-09-04,Gävleborgs län,6881872,564018,Gävleborgs län,6883139.625,579323
BI408974,Hane,2017,36,2017-09-04,Dalarnas län,6852202,407119,Dalarnas län,6852202,407119
BI409356,Hona,2017,35,2017-09-02,Gävleborgs län,6767170,570137,Gävleborgs län,6767257.25,571591.25
BI408947,Hane,2017,35,2017-09-02,Dalarnas län,6656368,511977,Dalarnas län,6646935.5,515384
BI409371,Hona,2017,36,2017-09-04,Gävleborgs län,6771268,540176,Gävleborgs län,6770384.25,542380.75
BI409158,Hane,2017,36,2017-09-04,Gävleborgs län,6780221,592780,Gävleborgs län,6780221,592780
BI408973,Hona,2017,34,2017-08-25,Dalarnas län,6751323,537384,Dalarnas län,6751323,537384
BI409159,Hane,2017,36,2017-09-05,Gävleborgs län,6771045,590681,Gävleborgs län,6768853.2,588540
BI409307,Hane,2017,36,2017-09-05,Dalarnas län,6799891,487305,Dalarnas län,6785370.666666667,526532.3333333334
BI408975,Hane,2017,35,2017-08-29,Dalarnas län,6763447,498343,Dalarnas län,6763510.25,499570.75
BI080255,Hona,2017,36,2017-09-04,Gävleborgs län,6795971,547663,Gävleborgs län,6795603.1,545591.2
BI406688,Hane,2017,36,2017-09-04,Gävleborgs län,6885618,533648,Gävleborgs län,6888573,534374.5
BI408988,Hane,2017,34,2017-08-25,Dalarnas län,6742494,433477,Dalarnas län,6740617.5,433721.5
BI409160,Hona,2017,35,2017-09-03,Gävleborgs län,6796073,556468,Gävleborgs län,6797575.666666667,547896.6666666666
BI080255,Hona,2017,36,2017-09-04,Gävleborgs län,6797067,540297,Gävleborgs län,6795603.1,545591.2
BI409159,Hane,2017,35,2017-09-02,Gävleborgs län,6769574,590361,Gävleborgs län,6768853.2,588540
BI409251,Hona,2017,35,2017-09-03,Gävleborgs län,6830471,527211,Gävleborgs län,6833946.333333333,524672.3333333334
BI409275,Hona,2017,36,2017-09-05,Gävleborgs län,6850153,509404,Gävleborgs län,6849830.5,509946.75
BI409113,Hane,2017,36,2017-09-06,Dalarnas län,6852500,375710,Dalarnas län,6847258.5,376581.3
BI409234,Hane,2017,36,2017-09-05,Gävleborgs län,6730003,606656,Gävleborgs län,6735035.769230769,610394.2307692308
BI409111,Hona,2017,36,2017-09-05,Dalarnas län,6821417,394372,Dalarnas län,6824929.25,387147.125
BI409183,Hane,2017,36,2017-09-04,Gävleborgs län,6889292,608946,Gävleborgs län,6888670.333333333,609874.1666666666
BI040654,Hona,2017,34,2017-08-22,Dalarnas län,6757739,529606,Dalarnas län,6753916.333333333,529780.8333333334
BI080310,Hona,2017,36,2017-09-05,Gävleborgs län,6838119,504394,Gävleborgs län,6841182,502844
BI409286,Hona,2017,36,2017-09-05,Gävleborgs län,6830737,564495,Gävleborgs län,6827233.25,565906.25
BI080230,Hona,2017,36,2017-09-05,Gävleborgs län,6793932,547188,Gävleborgs län,6793932,547188
BI409084,Hane,2017,36,2017-09-05,Dalarnas län,6874310,355800,Dalarnas län,6870463.714285715,364369.28571428574
BI409305,Hane,2017,36,2017-09-04,Gävleborgs län,6836207,558214,Gävleborgs län,6834893.375,556211
BI408993,Hona,2017,35,2017-09-02,Dalarnas län,6875559,396980,Dalarnas län,6874961.5,392177.25
BI409320,Hona,2017,35,2017-09-02,Gävleborgs län,6828283,527354,Gävleborgs län,6827875.5,526425.5
BI409161,Hane,2017,36,2017-09-04,Gävleborgs län,6854563,517560,Gävleborgs län,6858558.666666667,514374
BI409113,Hane,2017,36,2017-09-06,Dalarnas län,6854013,374944,Dalarnas län,6847258.5,376581.3
BI409120,Hane,2017,36,2017-09-05,Gävleborgs län,6836668,522384,Gävleborgs län,6840446.833333333,521489.8333333333
BI409314,Hane,2017,36,2017-09-05,Gävleborgs län,6850057,510320,Gävleborgs län,6847747,511774
BI408930,Hane,2017,36,2017-09-05,Gävleborgs län,6758252,583326,Gävleborgs län,6766104,570340.75
BI040864,Hona,2017,36,2017-09-06,Dalarnas län,6817435,404732,Dalarnas län,6818731,404465.5
BI080189,Hona,2017,36,2017-09-05,Gävleborgs län,6835856,522639,Gävleborgs län,6835856,522639
BI408979,Hona,2017,36,2017-09-04,Dalarnas län,6800575,504149,Dalarnas län,6800575,504149
BI080402,Hona,2017,36,2017-09-05,Gävleborgs län,6895186,543702,Gävleborgs län,6888374.777777778,541622.2222222222
BI409386,Hona,2017,35,2017-09-03,Gävleborgs län,6750468,598760,Gävleborgs län,6739077.75,605948.5
BI406270,Hane,2017,36,2017-09-04,Värmlands län,6746951,356624,Värmlands län,6749991.5,366732.75
BI409337,Hane,2017,36,2017-09-05,Gävleborgs län,6764534,597609,Gävleborgs län,6771952.8,601249.6
BI409086,Hona,2017,36,2017-09-05,Dalarnas län,6873407,355626,Dalarnas län,6869241.454545454,364465.54545454547
BI080282,Hane,2017,36,2017-09-05,Gävleborgs län,6835641,506579,Gävleborgs län,6830850.7272727275,509392
BI080020,Hona,2017,34,2017-08-23,Dalarnas län,6769957,524006,Dalarnas län,6770877.5,524331
BI409113,Hane,2017,36,2017-09-06,Dalarnas län,6853823,375054,Dalarnas län,6847258.5,376581.3
BI409084,Hane,2017,35,2017-09-03,Dalarnas län,6877489,364640,Dalarnas län,6870463.714285715,364369.28571428574
BI408980,Hane,2017,36,2017-09-05,Dalarnas län,6791098,492021,Dalarnas län,6791098,492021
BI080079,Hona,2017,35,2017-09-01,Dalarnas län,6738918,511647,Dalarnas län,6744511.5,511398.5
BI409059,Hona,2017,36,2017-09-05,Dalarnas län,6864662,367304,Dalarnas län,6864045.666666667,364427.6666666667
BI409341,Hane,2017,36,2017-09-06,Gävleborgs län,6827343,512920,Gävleborgs län,6828192.2727272725,513295.63636363635
BI409113,Hane,2017,36,2017-09-06,Dalarnas län,6834101,383458,Dalarnas län,6847258.5,376581.3
BI080294,Hona,2017,36,2017-09-04,Dalarnas län,6743972,565204,Dalarnas län,6742561.5,569521.6666666666
BI409165,Hona,2017,36,2017-09-06,Gävleborgs län,6891729,571216,Gävleborgs län,6891729,571216
BI409183,Hane,2017,36,2017-09-05,Gävleborgs län,6889278,608982,Gävleborgs län,6888670.333333333,609874.1666666666
BI080236,Hane,2017,36,2017-09-06,Dalarnas län,6765621,512664,Dalarnas län,6779496.166666667,507088.8333333333
BI409014,Hona,2017,36,2017-09-05,Gävleborgs län,6804128,521471,Dalarnas län,6801954.333333333,520358.3333333333
BI040502,Hona,2017,36,2017-09-05,Gävleborgs län,6811046,520177,Dalarnas län,6808771.25,520154.8333333333
BI080068,Hona,2017,36,2017-09-05,Dalarnas län,6793531,503007,Dalarnas län,6793755.666666667,498310
BI080294,Hona,2017,36,2017-09-04,Dalarnas län,6741356,568608,Dalarnas län,6742561.5,569521.6666666666
BI080327,Hona,2017,36,2017-09-05,Gävleborgs län,6797272,530438,Gävleborgs län,6798486.2,532593.2
BI060058,Hane,2017,36,2017-09-06,Dalarnas län,6839223,376126,Dalarnas län,6839735,377638
BI409262,Hona,2017,36,2017-09-07,Gävleborgs län,6831273,563306,Gävleborgs län,6830862.25,564207.75
BI409094,Hona,2017,34,2017-08-26,Dalarnas län,6794204,480615,Dalarnas län,6794848,482465.3333333333
BI080310,Hona,2017,36,2017-09-06,Gävleborgs län,6838309,504538,Gävleborgs län,6841182,502844
BI409366,Hane,2017,36,2017-09-06,Gävleborgs län,6827236,553939,Gävleborgs län,6821191,553777.625
BI408978,Hane,2017,34,2017-08-23,Dalarnas län,6742408,421265,Dalarnas län,6744161.5,424219
BI080310,Hona,2017,35,2017-09-03,Gävleborgs län,6837526,505343,Gävleborgs län,6841182,502844
BI080215,Hona,2017,36,2017-09-07,Gävleborgs län,6881395,527897,Gävleborgs län,6879888.5625,524683
BI406574,Hane,2017,36,2017-09-07,Gävleborgs län,6878175,565425,Gävleborgs län,6883139.625,579323
BI408997,Hona,2017,35,2017-09-02,Dalarnas län,6806562,478641,Dalarnas län,6807485.25,477977.75
BI060058,Hane,2017,36,2017-09-07,Dalarnas län,6840173,376662,Dalarnas län,6839735,377638
BI409162,Hona,2017,36,2017-09-06,Gävleborgs län,6812952,519977,Gävleborgs län,6812952,519977
BI409286,Hona,2017,36,2017-09-06,Gävleborgs län,6831357,563508,Gävleborgs län,6827233.25,565906.25
BI080377,Hona,2017,36,2017-09-05,Gävleborgs län,6834517,563459,Gävleborgs län,6834111.3,558776.6
BI409379,Hane,2017,36,2017-09-06,Gävleborgs län,6841966,522164,Gävleborgs län,6832811.666666667,541604.5
BI400040,Hane,2017,36,2017-09-06,Dalarnas län,6841892,372262,Dalarnas län,6841581,372227.5
BI408934,Hane,2017,36,2017-09-06,Dalarnas län,6768449,528031,Dalarnas län,6767300.833333333,529359.8333333334
BI080245,Hane,2017,36,2017-09-04,Gävleborgs län,6880763,558488,Gävleborgs län,6883148.043478261,568246.2173913043
BI409258,Hane,2017,35,2017-09-03,Gävleborgs län,6794988,555458,Gävleborgs län,6807151.222222222,562796.7777777778
BI409259,Hona,2017,36,2017-09-05,Gävleborgs län,6797722,532664,Gävleborgs län,6797183.6,534789.4
BI080215,Hona,2017,36,2017-09-07,Gävleborgs län,6881504,528524,Gävleborgs län,6879888.5625,524683
BI408985,Hane,2017,37,2017-09-11,Dalarnas län,6734009,563488,Dalarnas län,6734009,563488
BI409175,Hona,2017,37,2017-09-11,Gävleborgs län,6841318,511902,Gävleborgs län,6840734.333333333,511124.3333333333
BI409204,Hane,2017,36,2017-09-09,Gävleborgs län,6798339,530658,Gävleborgs län,6797369,532759.25
BI409080,Hona,2017,36,2017-09-06,Dalarnas län,6732661,541603,Dalarnas län,6734057.461538462,539810
BI408993,Hona,2017,36,2017-09-07,Dalarnas län,6876821,388686,Dalarnas län,6874961.5,392177.25
BI405766,Hane,2017,36,2017-09-08,Dalarnas län,6757819,400809,Dalarnas län,6779225.5,397692
BI409375,Hona,2017,36,2017-09-07,Gävleborgs län,6850541,541922,Gävleborgs län,6846490.75,543508.5
BI409289,Hona,2017,36,2017-09-07,Gävleborgs län,6856311,517192,Gävleborgs län,6856999.333333333,518751
BI041358,Hane,2017,36,2017-09-06,Gävleborgs län,6784525,569941,Gävleborgs län,6787539.5,571696
BI080323,Hona,2017,36,2017-09-08,Gävleborgs län,6870820,535227,Gävleborgs län,6873740.153846154,531521.2307692308
BI409187,Hane,2017,36,2017-09-08,Gävleborgs län,6858996,528677,Gävleborgs län,6858932,527267
BI409086,Hona,2017,35,2017-09-03,Dalarnas län,6877490,364642,Dalarnas län,6869241.454545454,364465.54545454547
BI409299,Hona,2017,36,2017-09-08,Gävleborgs län,6806930,530427,Gävleborgs län,6807944.166666667,535102.3333333334
BI404072,Hane,2017,36,2017-09-09,Dalarnas län,6867563,380914,Dalarnas län,6869497,377658
BI409311,Hona,2017,36,2017-09-08,Gävleborgs län,6743994,595479,Gävleborgs län,6748381.7272727275,587148.2727272727
BI040864,Hona,2017,36,2017-09-08,Dalarnas län,6820027,404199,Dalarnas län,6818731,404465.5
BI409191,Hane,2017,36,2017-09-05,Gävleborgs län,6895608,531894,Gävleborgs län,6896935,531115.75
BI406270,Hane,2017,35,2017-09-02,Värmlands län,6753642,371241,Värmlands län,6749991.5,366732.75
BI409285,Hona,2017,36,2017-09-08,Gävleborgs län,6837796,534534,Gävleborgs län,6841341.4,535966
BI409164,Hane,2017,36,2017-09-08,Gävleborgs län,6728072,574825,Gävleborgs län,6727503,575544
BI409216,Hane,2017,36,2017-09-08,Gävleborgs län,6798360,539340,Gävleborgs län,6798313,536475.5
BI409057,Hane,2017,36,2017-09-07,Dalarnas län,6832067,400480,Dalarnas län,6820059.5,406775.5
BI409302,Hona,2017,36,2017-09-08,Gävleborgs län,6808012,538044,Gävleborgs län,6807290.666666667,536969.3333333334
BI409338,Hane,2017,36,2017-09-07,Gävleborgs län,6869742,513243,Gävleborgs län,6863499.285714285,523902.71428571426
BI409305,Hane,2017,36,2017-09-07,Gävleborgs län,6834710,562819,Gävleborgs län,6834893.375,556211
BI080323,Hona,2017,36,2017-09-07,Gävleborgs län,6874245,524778,Gävleborgs län,6873740.153846154,531521.2307692308
BI409163,Hane,2017,34,2017-08-22,Gävleborgs län,6869383,548739,Gävleborgs län,6867524.666666667,546607
BI080323,Hona,2017,36,2017-09-07,Gävleborgs län,6874423,523367,Gävleborgs län,6873740.153846154,531521.2307692308
BI407267,Hane,2017,36,2017-09-04,Gävleborgs län,6904404,525109,Gävleborgs län,6881217,540163.625
BI405008,Hane,2017,36,2017-09-09,Värmlands län,6760563,370727,Värmlands län,6757354.75,371235.5
BI409275,Hona,2017,36,2017-09-09,Gävleborgs län,6853752,507698,Gävleborgs län,6849830.5,509946.75
BI080245,Hane,2017,36,2017-09-08,Gävleborgs län,6878536,554298,Gävleborgs län,6883148.043478261,568246.2173913043
BI409316,Hona,2017,36,2017-09-07,Gävleborgs län,6856978,500336,Gävleborgs län,6848087.166666667,507616.5
BI080323,Hona,2017,36,2017-09-08,Gävleborgs län,6870819,535219,Gävleborgs län,6873740.153846154,531521.2307692308
BI408981,Hane,2017,36,2017-09-07,Dalarnas län,6669095,472248,Dalarnas län,6669095,472248
BI407297,Hane,2017,36,2017-09-07,Dalarnas län,6854813,386376,Dalarnas län,6852089.827586207,380322.275862069
BI080245,Hane,2017,36,2017-09-07,Gävleborgs län,6873838,555146,Gävleborgs län,6883148.043478261,568246.2173913043
BI406574,Hane,2017,36,2017-09-08,Gävleborgs län,6884520,565270,Gävleborgs län,6883139.625,579323
BI409228,Hane,2017,36,2017-09-08,Gävleborgs län,6821898,510309,Dalarnas län,6822418,508315.2
BI080248,Hona,2017,36,2017-09-09,Gävleborgs län,6857794,519437,Gävleborgs län,6854348.75,519908
BI080245,Hane,2017,36,2017-09-07,Gävleborgs län,6876255,554448,Gävleborgs län,6883148.043478261,568246.2173913043
BI080085,Hona,2017,36,2017-09-09,Dalarnas län,6782012,516151,Dalarnas län,6776138,517933.3333333333
BI080071,Hona,2017,36,2017-09-08,Dalarnas län,6768527,444247,Dalarnas län,6766262.5,448672.25
BI409030,Hona,2017,36,2017-09-09,Dalarnas län,6794925,520358,Dalarnas län,6797117,520946.8888888889
BI401082,Hona,2017,36,2017-09-07,Dalarnas län,6867988,363446,Dalarnas län,6867533.5,366630.25
BI409249,Hane,2017,36,2017-09-09,Gävleborgs län,6880188,527960,Gävleborgs län,6880037,526142.25
BI409086,Hona,2017,36,2017-09-06,Dalarnas län,6867735,365127,Dalarnas län,6869241.454545454,364465.54545454547
BI409120,Hane,2017,36,2017-09-10,Gävleborgs län,6838922,521044,Gävleborgs län,6840446.833333333,521489.8333333333
BI080339,Hona,2017,36,2017-09-08,Gävleborgs län,6836462,522227,Gävleborgs län,6836057,528145.6666666666
BI409114,Hane,2017,36,2017-09-08,Dalarnas län,6796846,462453,Gävleborgs län,6813599.461538462,534823.2307692308
BI409285,Hona,2017,36,2017-09-10,Gävleborgs län,6839681,542192,Gävleborgs län,6841341.4,535966
BI409102,Hona,2017,36,2017-09-08,Dalarnas län,6795920,513208,Dalarnas län,6797363.6,510898.8
BI406688,Hane,2017,36,2017-09-08,Gävleborgs län,6891528,535101,Gävleborgs län,6888573,534374.5
BI409202,Hane,2017,36,2017-09-10,Gävleborgs län,6844877,481558,Gävleborgs län,6845122.6,483678.6
BI409360,Hona,2017,36,2017-09-10,Gävleborgs län,6788265,548264,Gävleborgs län,6782180.333333333,548467.6666666666
BI408940,Hane,2017,37,2017-09-15,Värmlands län,6741063,382093,Värmlands län,6741156.5,381501.75
BI080245,Hane,2017,36,2017-09-10,Gävleborgs län,6873298,554968,Gävleborgs län,6883148.043478261,568246.2173913043
BI409123,Hane,2017,36,2017-09-10,Gävleborgs län,6823355,502219,Gävleborgs län,6832796.666666667,513071.1666666667
BI408945,Hane,2017,37,2017-09-15,Värmlands län,6740827,382211,Värmlands län,6743215.333333333,381761.1666666667
BI080022,Hona,2017,34,2017-08-23,Dalarnas län,6746353,535752,Dalarnas län,6750316,536133.8333333334
BI408939,Hona,2017,37,2017-09-15,Värmlands län,6741065,382208,Värmlands län,6740997,382194.6666666667
BI409030,Hona,2017,36,2017-09-09,Dalarnas län,6797453,519437,Dalarnas län,6797117,520946.8888888889
BI407267,Hane,2017,36,2017-09-09,Gävleborgs län,6870359,549589,Gävleborgs län,6881217,540163.625
BI408945,Hane,2017,37,2017-09-15,Värmlands län,6741088,382317,Värmlands län,6743215.333333333,381761.1666666667
BI408939,Hona,2017,37,2017-09-15,Värmlands län,6741148,382277,Värmlands län,6740997,382194.6666666667
BI408945,Hane,2017,37,2017-09-15,Värmlands län,6740992,381989,Värmlands län,6743215.333333333,381761.1666666667
BI409228,Hane,2017,36,2017-09-04,Dalarnas län,6822754,509004,Dalarnas län,6822418,508315.2
BI409258,Hane,2017,36,2017-09-09,Gävleborgs län,6798192,570107,Gävleborgs län,6807151.222222222,562796.7777777778
BI408945,Hane,2017,37,2017-09-15,Värmlands län,6741168,382327,Värmlands län,6743215.333333333,381761.1666666667
BI409316,Hona,2017,36,2017-09-07,Gävleborgs län,6850295,503571,Gävleborgs län,6848087.166666667,507616.5
BI409279,Hona,2017,36,2017-09-08,Gävleborgs län,6757415,570076,Gävleborgs län,6754433.8,570216
BI408982,Hane,2017,36,2017-09-09,Dalarnas län,6762671,480081,Dalarnas län,6762671,480081
BI408984,Hona,2017,36,2017-09-08,Dalarnas län,6795377,513233,Dalarnas län,6795377,513233
BI409367,Hona,2017,36,2017-09-10,Gävleborgs län,6851793,506431,Gävleborgs län,6830682,531150.25
BI409166,Hona,2017,36,2017-09-10,Gävleborgs län,6834828,552392,Gävleborgs län,6832450,550223.5
BI080314,Hona,2017,36,2017-09-10,Gävleborgs län,6769955,587604,Gävleborgs län,6772019.111111111,590216.1111111111
BI408983,Hona,2017,36,2017-09-08,Dalarnas län,6787541,503318,Dalarnas län,6787541,503318
BI080266,Hona,2017,36,2017-09-08,Gävleborgs län,6831431,564499,Gävleborgs län,6831431,564499
BI409183,Hane,2017,36,2017-09-09,Gävleborgs län,6886716,617708,Gävleborgs län,6888670.333333333,609874.1666666666
BI409230,Hane,2017,36,2017-09-08,Gävleborgs län,6866245,550933,Gävleborgs län,6866158.5,557354
BI080245,Hane,2017,37,2017-09-11,Gävleborgs län,6876547,576675,Gävleborgs län,6883148.043478261,568246.2173913043
BI409104,Hona,2017,36,2017-09-09,Dalarnas län,6784622,522366,Dalarnas län,6779217.75,526320.5
BI409207,Hona,2017,37,2017-09-11,Gävleborgs län,6793576,574655,Gävleborgs län,6793689.285714285,571713.5714285715
BI409017,Hona,2017,36,2017-09-08,Gävleborgs län,6795605,542102,Gävleborgs län,6791051.75,539144.75
BI409305,Hane,2017,36,2017-09-10,Gävleborgs län,6833598,550317,Gävleborgs län,6834893.375,556211
BI407297,Hane,2017,36,2017-09-10,Dalarnas län,6852846,381013,Dalarnas län,6852089.827586207,380322.275862069
BI040646,Hona,2017,36,2017-09-10,Dalarnas län,6860083,386473,Dalarnas län,6855489.25,389134.5
BI409314,Hane,2017,36,2017-09-08,Gävleborgs län,6845223,513588,Gävleborgs län,6847747,511774
BI409123,Hane,2017,36,2017-09-05,Gävleborgs län,6827942,511502,Gävleborgs län,6832796.666666667,513071.1666666667
